Issue ID,Description,State,Severity,Story Points,Project Path,Location Kind,Path,Line,Column,Incident ID,Help Link,Assembly Name,Assembly Version,Assembly Public Key,Snippet
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LiveSPICE\LiveSPICE.csproj,File,LiveSPICE\Windows\AudioConfig.xaml.cs,49,24,P:System.Windows.Controls.ItemsControl.Items,,,,,"outputs.Items.Add(new ListBoxItem() { Content = i.Name, Tag = i });"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LiveSPICE\LiveSPICE.csproj,File,LiveSPICE\Windows\AudioConfig.xaml.cs,49,24,M:System.Windows.Controls.ItemCollection.Add(System.Object),,,,,"outputs.Items.Add(new ListBoxItem() { Content = i.Name, Tag = i });"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LiveSPICE\LiveSPICE.csproj,File,LiveSPICE\Windows\AudioConfig.xaml.cs,47,24,P:System.Windows.FrameworkElement.Tag,,,,,"inputs.Items.Add(new ListBoxItem() { Content = i.Name, Tag = i });"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LiveSPICE\LiveSPICE.csproj,File,LiveSPICE\Windows\AudioConfig.xaml.cs,47,24,P:System.Windows.Controls.ContentControl.Content,,,,,"inputs.Items.Add(new ListBoxItem() { Content = i.Name, Tag = i });"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LiveSPICE\LiveSPICE.csproj,File,LiveSPICE\Windows\AudioConfig.xaml.cs,47,24,T:System.Windows.Controls.ListBoxItem,,,,,"inputs.Items.Add(new ListBoxItem() { Content = i.Name, Tag = i });"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LiveSPICE\LiveSPICE.csproj,File,LiveSPICE\Windows\AudioConfig.xaml.cs,47,24,M:System.Windows.Controls.ListBoxItem.#ctor,,,,,"inputs.Items.Add(new ListBoxItem() { Content = i.Name, Tag = i });"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LiveSPICE\LiveSPICE.csproj,File,LiveSPICE\Windows\AudioConfig.xaml.cs,47,24,T:System.Windows.Controls.ListBox,,,,,"inputs.Items.Add(new ListBoxItem() { Content = i.Name, Tag = i });"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LiveSPICE\LiveSPICE.csproj,File,LiveSPICE\Windows\AudioConfig.xaml.cs,47,24,T:System.Windows.Controls.ItemCollection,,,,,"inputs.Items.Add(new ListBoxItem() { Content = i.Name, Tag = i });"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LiveSPICE\LiveSPICE.csproj,File,LiveSPICE\Windows\AudioConfig.xaml.cs,47,24,P:System.Windows.Controls.ItemsControl.Items,,,,,"inputs.Items.Add(new ListBoxItem() { Content = i.Name, Tag = i });"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LiveSPICE\LiveSPICE.csproj,File,LiveSPICE\Windows\AudioConfig.xaml.cs,47,24,M:System.Windows.Controls.ItemCollection.Add(System.Object),,,,,"inputs.Items.Add(new ListBoxItem() { Content = i.Name, Tag = i });"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LiveSPICE\LiveSPICE.csproj,File,LiveSPICE\Windows\AudioConfig.xaml.cs,43,16,T:System.Windows.Controls.ListBox,,,,,outputs.Items.Clear();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LiveSPICE\LiveSPICE.csproj,File,LiveSPICE\Windows\AudioConfig.xaml.cs,43,16,T:System.Windows.Controls.ItemCollection,,,,,outputs.Items.Clear();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LiveSPICE\LiveSPICE.csproj,File,LiveSPICE\Windows\AudioConfig.xaml.cs,43,16,P:System.Windows.Controls.ItemsControl.Items,,,,,outputs.Items.Clear();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LiveSPICE\LiveSPICE.csproj,File,LiveSPICE\Windows\AudioConfig.xaml.cs,43,16,M:System.Windows.Controls.ItemCollection.Clear,,,,,outputs.Items.Clear();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LiveSPICE\LiveSPICE.csproj,File,LiveSPICE\Windows\AudioConfig.xaml.cs,42,16,T:System.Windows.Controls.ListBox,,,,,inputs.Items.Clear();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LiveSPICE\LiveSPICE.csproj,File,LiveSPICE\Windows\AudioConfig.xaml.cs,42,16,T:System.Windows.Controls.ItemCollection,,,,,inputs.Items.Clear();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LiveSPICE\LiveSPICE.csproj,File,LiveSPICE\Windows\AudioConfig.xaml.cs,42,16,P:System.Windows.Controls.ItemsControl.Items,,,,,inputs.Items.Clear();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LiveSPICE\LiveSPICE.csproj,File,LiveSPICE\Windows\AudioConfig.xaml.cs,42,16,M:System.Windows.Controls.ItemCollection.Clear,,,,,inputs.Items.Clear();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LiveSPICE\LiveSPICE.csproj,File,LiveSPICE\Windows\AudioConfig.xaml.cs,26,20,T:System.Windows.Controls.ComboBox,,,,,if (devices.Items.Count > 0)                          Device = driver.Devices.First();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LiveSPICE\LiveSPICE.csproj,File,LiveSPICE\Windows\AudioConfig.xaml.cs,26,20,T:System.Windows.Controls.ItemCollection,,,,,if (devices.Items.Count > 0)                          Device = driver.Devices.First();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LiveSPICE\LiveSPICE.csproj,File,LiveSPICE\Windows\AudioConfig.xaml.cs,26,20,P:System.Windows.Controls.ItemsControl.Items,,,,,if (devices.Items.Count > 0)                          Device = driver.Devices.First();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LiveSPICE\LiveSPICE.csproj,File,LiveSPICE\Windows\AudioConfig.xaml.cs,26,20,P:System.Windows.Controls.ItemCollection.Count,,,,,if (devices.Items.Count > 0)                          Device = driver.Devices.First();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LiveSPICE\LiveSPICE.csproj,File,LiveSPICE\Windows\AudioConfig.xaml.cs,25,24,P:System.Windows.FrameworkElement.Tag,,,,,"devices.Items.Add(new ComboBoxItem() { Content = i.Name, Tag = i });"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LiveSPICE\LiveSPICE.csproj,File,LiveSPICE\Windows\AudioConfig.xaml.cs,25,24,P:System.Windows.Controls.ContentControl.Content,,,,,"devices.Items.Add(new ComboBoxItem() { Content = i.Name, Tag = i });"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LiveSPICE\LiveSPICE.csproj,File,LiveSPICE\Windows\AudioConfig.xaml.cs,25,24,T:System.Windows.Controls.ComboBoxItem,,,,,"devices.Items.Add(new ComboBoxItem() { Content = i.Name, Tag = i });"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LiveSPICE\LiveSPICE.csproj,File,LiveSPICE\Windows\AudioConfig.xaml.cs,25,24,M:System.Windows.Controls.ComboBoxItem.#ctor,,,,,"devices.Items.Add(new ComboBoxItem() { Content = i.Name, Tag = i });"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LiveSPICE\LiveSPICE.csproj,File,LiveSPICE\Windows\AudioConfig.xaml.cs,25,24,T:System.Windows.Controls.ComboBox,,,,,"devices.Items.Add(new ComboBoxItem() { Content = i.Name, Tag = i });"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LiveSPICE\LiveSPICE.csproj,File,LiveSPICE\Windows\AudioConfig.xaml.cs,25,24,T:System.Windows.Controls.ItemCollection,,,,,"devices.Items.Add(new ComboBoxItem() { Content = i.Name, Tag = i });"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LiveSPICE\LiveSPICE.csproj,File,LiveSPICE\Windows\AudioConfig.xaml.cs,25,24,P:System.Windows.Controls.ItemsControl.Items,,,,,"devices.Items.Add(new ComboBoxItem() { Content = i.Name, Tag = i });"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LiveSPICE\LiveSPICE.csproj,File,LiveSPICE\Windows\AudioConfig.xaml.cs,25,24,M:System.Windows.Controls.ItemCollection.Add(System.Object),,,,,"devices.Items.Add(new ComboBoxItem() { Content = i.Name, Tag = i });"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LiveSPICE\LiveSPICE.csproj,File,LiveSPICE\Windows\AudioConfig.xaml.cs,21,16,T:System.Windows.Controls.ComboBox,,,,,devices.Items.Clear();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LiveSPICE\LiveSPICE.csproj,File,LiveSPICE\Windows\AudioConfig.xaml.cs,21,16,T:System.Windows.Controls.ItemCollection,,,,,devices.Items.Clear();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LiveSPICE\LiveSPICE.csproj,File,LiveSPICE\Windows\AudioConfig.xaml.cs,21,16,P:System.Windows.Controls.ItemsControl.Items,,,,,devices.Items.Clear();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LiveSPICE\LiveSPICE.csproj,File,LiveSPICE\Windows\AudioConfig.xaml.cs,21,16,M:System.Windows.Controls.ItemCollection.Clear,,,,,devices.Items.Clear();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LiveSPICE\LiveSPICE.csproj,File,LiveSPICE\Windows\AudioConfig.xaml.cs,89,12,E:System.Windows.Window.Closed,,,,,"Closed += (o, e) => EndTest(null, null);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LiveSPICE\LiveSPICE.csproj,File,LiveSPICE\Windows\AudioConfig.xaml.cs,87,20,T:System.Windows.Controls.ListBox,,,,,outputs.SelectedItems.Add(i);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LiveSPICE\LiveSPICE.csproj,File,LiveSPICE\Windows\AudioConfig.xaml.cs,87,20,P:System.Windows.Controls.ListBox.SelectedItems,,,,,outputs.SelectedItems.Add(i);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LiveSPICE\LiveSPICE.csproj,File,LiveSPICE\Windows\AudioConfig.xaml.cs,86,16,P:System.Windows.Controls.ContentControl.Content,,,,,if (settings.AudioOutputs.Contains((string)i.Content))                      outputs.SelectedItems.Add(i);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LiveSPICE\LiveSPICE.csproj,File,LiveSPICE\Windows\AudioConfig.xaml.cs,85,12,T:System.Windows.Controls.ListBox,,,,,foreach (ListBoxItem i in outputs.Items)                  if (settings.AudioOutputs.Contains((string)i.Content))                      outputs.SelectedItems.Add(i);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LiveSPICE\LiveSPICE.csproj,File,LiveSPICE\Windows\AudioConfig.xaml.cs,85,12,T:System.Windows.Controls.ItemCollection,,,,,foreach (ListBoxItem i in outputs.Items)                  if (settings.AudioOutputs.Contains((string)i.Content))                      outputs.SelectedItems.Add(i);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LiveSPICE\LiveSPICE.csproj,File,LiveSPICE\Windows\AudioConfig.xaml.cs,85,12,P:System.Windows.Controls.ItemsControl.Items,,,,,foreach (ListBoxItem i in outputs.Items)                  if (settings.AudioOutputs.Contains((string)i.Content))                      outputs.SelectedItems.Add(i);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LiveSPICE\LiveSPICE.csproj,File,LiveSPICE\Windows\AudioConfig.xaml.cs,84,20,T:System.Windows.Controls.ListBox,,,,,inputs.SelectedItems.Add(i);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LiveSPICE\LiveSPICE.csproj,File,LiveSPICE\Windows\AudioConfig.xaml.cs,84,20,P:System.Windows.Controls.ListBox.SelectedItems,,,,,inputs.SelectedItems.Add(i);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LiveSPICE\LiveSPICE.csproj,File,LiveSPICE\Windows\AudioConfig.xaml.cs,83,16,P:System.Windows.Controls.ContentControl.Content,,,,,if (settings.AudioInputs.Contains((string)i.Content))                      inputs.SelectedItems.Add(i);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LiveSPICE\LiveSPICE.csproj,File,LiveSPICE\Windows\AudioConfig.xaml.cs,82,12,T:System.Windows.Controls.ListBox,,,,,foreach (ListBoxItem i in inputs.Items)                  if (settings.AudioInputs.Contains((string)i.Content))                      inputs.SelectedItems.Add(i);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LiveSPICE\LiveSPICE.csproj,File,LiveSPICE\Windows\AudioConfig.xaml.cs,82,12,T:System.Windows.Controls.ItemCollection,,,,,foreach (ListBoxItem i in inputs.Items)                  if (settings.AudioInputs.Contains((string)i.Content))                      inputs.SelectedItems.Add(i);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LiveSPICE\LiveSPICE.csproj,File,LiveSPICE\Windows\AudioConfig.xaml.cs,82,12,P:System.Windows.Controls.ItemsControl.Items,,,,,foreach (ListBoxItem i in inputs.Items)                  if (settings.AudioInputs.Contains((string)i.Content))                      inputs.SelectedItems.Add(i);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LiveSPICE\LiveSPICE.csproj,File,LiveSPICE\Windows\AudioConfig.xaml.cs,66,8,M:System.Windows.Window.#ctor,,,,,"public AudioConfig()          {              InitializeComponent();              RefreshDrivers();                Settings settings = App.Current.Settings;                Driver = Audio.Driver.Drivers.FirstOrDefault(i => i.Name == settings.AudioDriver);              if (Driver == null)                  Driver = Audio.Driver.Drivers.FirstOrDefault();              if (Driver != null)              {                  Device = Driver.Devices.FirstOrDefault(i => i.Name == settings.AudioDevice);                  if (Device == null)                      Device = Driver.Devices.FirstOrDefault();              }              foreach (ListBoxItem i in inputs.Items)                  if (settings.AudioInputs.Contains((string)i.Content))                      inputs.SelectedItems.Add(i);              foreach (ListBoxItem i in outputs.Items)                  if (settings.AudioOutputs.Contains((string)i.Content))                      outputs.SelectedItems.Add(i);                Closed += (o, e) => EndTest(null, null);          }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LiveSPICE\LiveSPICE.csproj,File,LiveSPICE\obj\Debug\net6.0-windows\Windows\AudioConfig.g.i.cs,47,84,T:System.Windows.Markup.IComponentConnector,,,,,IComponentConnector
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LiveSPICE\LiveSPICE.csproj,File,LiveSPICE\Windows\AudioConfig.xaml.cs,11,39,T:System.Windows.Window,,,,,Window
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LiveSPICE\LiveSPICE.csproj,File,LiveSPICE\obj\Debug\net6.0-windows\Controls\Log.g.i.cs,109,12,T:System.Windows.Controls.TextBox,,,,,this.text = ((System.Windows.Controls.TextBox)(target));
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LiveSPICE\LiveSPICE.csproj,File,LiveSPICE\obj\Debug\net6.0-windows\Controls\Log.g.i.cs,103,12,T:System.Windows.RoutedEventHandler,,,,,((System.Windows.Controls.Button)(target)).Click += new System.Windows.RoutedEventHandler(this.Clear_Click);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LiveSPICE\LiveSPICE.csproj,File,LiveSPICE\obj\Debug\net6.0-windows\Controls\Log.g.i.cs,103,12,T:System.Windows.RoutedEventHandler,,,,,((System.Windows.Controls.Button)(target)).Click += new System.Windows.RoutedEventHandler(this.Clear_Click);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LiveSPICE\LiveSPICE.csproj,File,LiveSPICE\obj\Debug\net6.0-windows\Controls\Log.g.i.cs,103,12,E:System.Windows.Controls.Primitives.ButtonBase.Click,,,,,((System.Windows.Controls.Button)(target)).Click += new System.Windows.RoutedEventHandler(this.Clear_Click);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LiveSPICE\LiveSPICE.csproj,File,LiveSPICE\obj\Debug\net6.0-windows\Controls\Log.g.i.cs,82,12,T:System.Windows.Application,,,,,"System.Windows.Application.LoadComponent(this, resourceLocater);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LiveSPICE\LiveSPICE.csproj,File,LiveSPICE\obj\Debug\net6.0-windows\Controls\Log.g.i.cs,82,12,"M:System.Windows.Application.LoadComponent(System.Object,System.Uri)",,,,,"System.Windows.Application.LoadComponent(this, resourceLocater);"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,LiveSPICE\LiveSPICE.csproj,File,LiveSPICE\obj\Debug\net6.0-windows\Controls\Log.g.i.cs,79,12,T:System.Uri,,,,,"System.Uri resourceLocater = new System.Uri(""/LiveSPICE;V1.0.0.0;component/controls/log.xaml"", System.UriKind.Relative);"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,LiveSPICE\LiveSPICE.csproj,File,LiveSPICE\obj\Debug\net6.0-windows\Controls\Log.g.i.cs,79,12,"M:System.Uri.#ctor(System.String,System.UriKind)",,,,,"System.Uri resourceLocater = new System.Uri(""/LiveSPICE;V1.0.0.0;component/controls/log.xaml"", System.UriKind.Relative);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LiveSPICE\LiveSPICE.csproj,File,LiveSPICE\obj\Debug\net6.0-windows\Controls\Log.g.i.cs,62,49,T:System.Windows.Controls.TextBox,,,,,text
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LiveSPICE\LiveSPICE.csproj,File,LiveSPICE\Controls\Log.xaml.cs,52,20,T:System.Windows.Controls.TextBox,,,,,text.ScrollToEnd();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LiveSPICE\LiveSPICE.csproj,File,LiveSPICE\Controls\Log.xaml.cs,52,20,M:System.Windows.Controls.Primitives.TextBoxBase.ScrollToEnd,,,,,text.ScrollToEnd();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LiveSPICE\LiveSPICE.csproj,File,LiveSPICE\Controls\Log.xaml.cs,50,16,T:System.Windows.Controls.TextBox,,,,,"text.AppendText(append + ""\r\n"");"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LiveSPICE\LiveSPICE.csproj,File,LiveSPICE\Controls\Log.xaml.cs,50,16,M:System.Windows.Controls.Primitives.TextBoxBase.AppendText(System.String),,,,,"text.AppendText(append + ""\r\n"");"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LiveSPICE\LiveSPICE.csproj,File,LiveSPICE\Controls\Log.xaml.cs,49,16,T:System.Windows.Controls.TextBox,,,,,bool atEnd = text.VerticalOffset + text.ViewportHeight >= text.ExtentHeight - 1.0;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LiveSPICE\LiveSPICE.csproj,File,LiveSPICE\Controls\Log.xaml.cs,49,16,P:System.Windows.Controls.Primitives.TextBoxBase.ExtentHeight,,,,,bool atEnd = text.VerticalOffset + text.ViewportHeight >= text.ExtentHeight - 1.0;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LiveSPICE\LiveSPICE.csproj,File,LiveSPICE\Controls\Log.xaml.cs,49,16,T:System.Windows.Controls.TextBox,,,,,bool atEnd = text.VerticalOffset + text.ViewportHeight >= text.ExtentHeight - 1.0;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LiveSPICE\LiveSPICE.csproj,File,LiveSPICE\Controls\Log.xaml.cs,49,16,P:System.Windows.Controls.Primitives.TextBoxBase.ViewportHeight,,,,,bool atEnd = text.VerticalOffset + text.ViewportHeight >= text.ExtentHeight - 1.0;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LiveSPICE\LiveSPICE.csproj,File,LiveSPICE\Controls\Log.xaml.cs,49,16,T:System.Windows.Controls.TextBox,,,,,bool atEnd = text.VerticalOffset + text.ViewportHeight >= text.ExtentHeight - 1.0;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LiveSPICE\LiveSPICE.csproj,File,LiveSPICE\Controls\Log.xaml.cs,49,16,P:System.Windows.Controls.Primitives.TextBoxBase.VerticalOffset,,,,,bool atEnd = text.VerticalOffset + text.ViewportHeight >= text.ExtentHeight - 1.0;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LiveSPICE\LiveSPICE.csproj,File,LiveSPICE\Controls\Log.xaml.cs,47,12,T:System.Windows.Threading.Dispatcher,,,,,"Dispatcher.InvokeAsync(() =>              {                  bool atEnd = text.VerticalOffset + text.ViewportHeight >= text.ExtentHeight - 1.0;                  text.AppendText(append + ""\r\n"");                  if (atEnd)                      text.ScrollToEnd();              });"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LiveSPICE\LiveSPICE.csproj,File,LiveSPICE\Controls\Log.xaml.cs,47,12,P:System.Windows.Threading.DispatcherObject.Dispatcher,,,,,"Dispatcher.InvokeAsync(() =>              {                  bool atEnd = text.VerticalOffset + text.ViewportHeight >= text.ExtentHeight - 1.0;                  text.AppendText(append + ""\r\n"");                  if (atEnd)                      text.ScrollToEnd();              });"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LiveSPICE\LiveSPICE.csproj,File,LiveSPICE\Controls\Log.xaml.cs,47,12,T:System.Windows.Threading.DispatcherOperation,,,,,"Dispatcher.InvokeAsync(() =>              {                  bool atEnd = text.VerticalOffset + text.ViewportHeight >= text.ExtentHeight - 1.0;                  text.AppendText(append + ""\r\n"");                  if (atEnd)                      text.ScrollToEnd();              });"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LiveSPICE\LiveSPICE.csproj,File,LiveSPICE\Controls\Log.xaml.cs,47,12,M:System.Windows.Threading.Dispatcher.InvokeAsync(System.Action),,,,,"Dispatcher.InvokeAsync(() =>              {                  bool atEnd = text.VerticalOffset + text.ViewportHeight >= text.ExtentHeight - 1.0;                  text.AppendText(append + ""\r\n"");                  if (atEnd)                      text.ScrollToEnd();              });"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LiveSPICE\LiveSPICE.csproj,File,LiveSPICE\Controls\Log.xaml.cs,38,20,T:System.Windows.Controls.TextBox,,,,,text.ScrollToEnd();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LiveSPICE\LiveSPICE.csproj,File,LiveSPICE\Controls\Log.xaml.cs,38,20,M:System.Windows.Controls.Primitives.TextBoxBase.ScrollToEnd,,,,,text.ScrollToEnd();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LiveSPICE\LiveSPICE.csproj,File,LiveSPICE\Controls\Log.xaml.cs,36,16,T:System.Windows.Controls.TextBox,,,,,text.AppendText(append);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LiveSPICE\LiveSPICE.csproj,File,LiveSPICE\Controls\Log.xaml.cs,36,16,M:System.Windows.Controls.Primitives.TextBoxBase.AppendText(System.String),,,,,text.AppendText(append);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LiveSPICE\LiveSPICE.csproj,File,LiveSPICE\Controls\Log.xaml.cs,35,16,T:System.Windows.Controls.TextBox,,,,,bool atEnd = text.VerticalOffset + text.ViewportHeight >= text.ExtentHeight - 1.0;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LiveSPICE\LiveSPICE.csproj,File,LiveSPICE\Controls\Log.xaml.cs,35,16,P:System.Windows.Controls.Primitives.TextBoxBase.ExtentHeight,,,,,bool atEnd = text.VerticalOffset + text.ViewportHeight >= text.ExtentHeight - 1.0;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LiveSPICE\LiveSPICE.csproj,File,LiveSPICE\Controls\Log.xaml.cs,35,16,T:System.Windows.Controls.TextBox,,,,,bool atEnd = text.VerticalOffset + text.ViewportHeight >= text.ExtentHeight - 1.0;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LiveSPICE\LiveSPICE.csproj,File,LiveSPICE\Controls\Log.xaml.cs,35,16,P:System.Windows.Controls.Primitives.TextBoxBase.ViewportHeight,,,,,bool atEnd = text.VerticalOffset + text.ViewportHeight >= text.ExtentHeight - 1.0;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LiveSPICE\LiveSPICE.csproj,File,LiveSPICE\Controls\Log.xaml.cs,35,16,T:System.Windows.Controls.TextBox,,,,,bool atEnd = text.VerticalOffset + text.ViewportHeight >= text.ExtentHeight - 1.0;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LiveSPICE\LiveSPICE.csproj,File,LiveSPICE\Controls\Log.xaml.cs,35,16,P:System.Windows.Controls.Primitives.TextBoxBase.VerticalOffset,,,,,bool atEnd = text.VerticalOffset + text.ViewportHeight >= text.ExtentHeight - 1.0;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LiveSPICE\LiveSPICE.csproj,File,LiveSPICE\Controls\Log.xaml.cs,33,12,T:System.Windows.Threading.Dispatcher,,,,,Dispatcher.InvokeAsync(() =>              {                  bool atEnd = text.VerticalOffset + text.ViewportHeight >= text.ExtentHeight - 1.0;                  text.AppendText(append);                  if (atEnd)                      text.ScrollToEnd();              });
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LiveSPICE\LiveSPICE.csproj,File,LiveSPICE\Controls\Log.xaml.cs,33,12,P:System.Windows.Threading.DispatcherObject.Dispatcher,,,,,Dispatcher.InvokeAsync(() =>              {                  bool atEnd = text.VerticalOffset + text.ViewportHeight >= text.ExtentHeight - 1.0;                  text.AppendText(append);                  if (atEnd)                      text.ScrollToEnd();              });
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LiveSPICE\LiveSPICE.csproj,File,LiveSPICE\Controls\Log.xaml.cs,33,12,T:System.Windows.Threading.DispatcherOperation,,,,,Dispatcher.InvokeAsync(() =>              {                  bool atEnd = text.VerticalOffset + text.ViewportHeight >= text.ExtentHeight - 1.0;                  text.AppendText(append);                  if (atEnd)                      text.ScrollToEnd();              });
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LiveSPICE\LiveSPICE.csproj,File,LiveSPICE\Controls\Log.xaml.cs,33,12,M:System.Windows.Threading.Dispatcher.InvokeAsync(System.Action),,,,,Dispatcher.InvokeAsync(() =>              {                  bool atEnd = text.VerticalOffset + text.ViewportHeight >= text.ExtentHeight - 1.0;                  text.AppendText(append);                  if (atEnd)                      text.ScrollToEnd();              });
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LiveSPICE\LiveSPICE.csproj,File,LiveSPICE\Controls\Log.xaml.cs,18,30,T:System.Windows.Controls.TextBox,,,,,"text.Text = """";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LiveSPICE\LiveSPICE.csproj,File,LiveSPICE\Controls\Log.xaml.cs,18,30,P:System.Windows.Controls.TextBox.Text,,,,,"text.Text = """";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LiveSPICE\LiveSPICE.csproj,File,LiveSPICE\Controls\Log.xaml.cs,13,8,M:System.Windows.Controls.UserControl.#ctor,,,,,public Log()          {              InitializeComponent();          }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LiveSPICE\LiveSPICE.csproj,File,LiveSPICE\Controls\Log.xaml.cs,13,8,M:System.Windows.Controls.UserControl.#ctor,,,,,public Log()          {              InitializeComponent();          }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LiveSPICE\LiveSPICE.csproj,File,LiveSPICE\obj\Debug\net6.0-windows\Controls\Log.g.i.cs,49,90,T:System.Windows.Markup.IComponentConnector,,,,,IComponentConnector
